mask_name	subject	state2	correlation	error_rate
dlPFC	12	(Fy)Hy		0.0
dlPFC	12	(Fy)Ho		0.0625
dlPFC	12	(Ho)Fy		0.0
dlPFC	12	(Ho)Fo		0.125
dlPFC	12	(Hy)Fy		0.0625
dlPFC	12	(Hy)Fo		0.0625
dlPFC	14	(Fo)Hy		0.0
dlPFC	14	(Fo)Ho	0.045094307033682	0.0
dlPFC	14	(Fy)Hy	0.05401749311737779	0.0
dlPFC	14	(Fy)Ho	0.04342838309479437	0.0625
dlPFC	14	(Ho)Fy		0.0625
dlPFC	14	(Ho)Fo		0.0
dlPFC	14	(Hy)Fy		0.0
dlPFC	14	(Hy)Fo	0.010270066457242339	0.0
dlPFC	15	(Fo)Hy		0.0
dlPFC	15	(Fo)Ho		0.0
dlPFC	15	(Fy)Hy	0.0063678333825079834	0.0625
dlPFC	15	(Fy)Ho		0.0
dlPFC	15	(Ho)Fy		0.0
dlPFC	15	(Ho)Fo		0.0
dlPFC	15	(Hy)Fy	0.04406072050770116	0.0625
dlPFC	15	(Hy)Fo		0.0625
dlPFC	16	(Fo)Hy	0.030968548598461418	0.1875
dlPFC	16	(Fo)Ho	0.002481971334304921	0.0
dlPFC	16	(Fy)Hy	0.001501377083017705	0.0
dlPFC	16	(Fy)Ho		0.0625
dlPFC	16	(Ho)Fy		0.0625
dlPFC	16	(Ho)Fo		0.125
dlPFC	16	(Hy)Fy		0.125
dlPFC	16	(Hy)Fo	0.007354135578064406	0.1875
dlPFC	17	(Fo)Hy		0.125
dlPFC	17	(Fo)Ho	0.06594507742738773	0.0625
dlPFC	17	(Fy)Hy	0.018100925126375567	0.0
dlPFC	17	(Fy)Ho		0.0625
dlPFC	17	(Ho)Fy		0.0
dlPFC	17	(Ho)Fo		0.25
dlPFC	17	(Hy)Fy		0.0625
dlPFC	17	(Hy)Fo		0.1875
dlPFC	18	(Fo)Hy	0.01244186108695224	0.125
dlPFC	18	(Fo)Ho	0.015602249292182018	0.0
dlPFC	18	(Fy)Hy		0.0
dlPFC	18	(Fy)Ho		0.0625
dlPFC	18	(Ho)Fy		0.0
dlPFC	18	(Ho)Fo		0.0625
dlPFC	18	(Hy)Fy	0.04139283744405639	0.0
dlPFC	18	(Hy)Fo		0.1875
dlPFC	20	(Fo)Hy		0.25
dlPFC	20	(Fo)Ho	0.02528926501526566	0.0625
dlPFC	20	(Fy)Hy	0.043780492461554535	0.0
dlPFC	20	(Fy)Ho		0.125
dlPFC	20	(Ho)Fy	0.02594581170003174	0.25
dlPFC	20	(Ho)Fo		0.125
dlPFC	20	(Hy)Fy		0.0
dlPFC	20	(Hy)Fo		0.125
dlPFC	21	(Fo)Hy	0.00039878346325297655	0.125
dlPFC	21	(Fo)Ho		0.0625
dlPFC	21	(Fy)Hy		0.0625
dlPFC	21	(Fy)Ho		0.1875
dlPFC	21	(Ho)Fy		0.0625
dlPFC	21	(Ho)Fo		0.125
dlPFC	21	(Hy)Fy		0.0
dlPFC	21	(Hy)Fo		0.0
dlPFC	22	(Fo)Hy		0.0625
dlPFC	22	(Fo)Ho	0.0165705692848536	0.0625
dlPFC	22	(Fy)Hy		0.0625
dlPFC	22	(Fy)Ho	0.004242497020701662	0.125
dlPFC	22	(Ho)Fy	0.016962368907262878	0.0625
dlPFC	22	(Ho)Fo		0.0625
dlPFC	22	(Hy)Fy		0.1875
dlPFC	22	(Hy)Fo	0.029138427434803944	0.0625
dlPFC	23	(Fo)Hy		0.0625
dlPFC	23	(Fo)Ho	0.016862806439024876	0.0
dlPFC	23	(Fy)Hy	0.006313941103528058	0.0625
dlPFC	23	(Fy)Ho	0.009658661237438845	0.0625
dlPFC	23	(Ho)Fy	0.01382863480456359	0.0
dlPFC	23	(Ho)Fo	0.03482155406239823	0.0
dlPFC	23	(Hy)Fy		0.0625
dlPFC	23	(Hy)Fo	0.0036969114253221722	0.0625
dlPFC	24	(Fo)Hy	0.013916117531408088	0.0625
dlPFC	24	(Fo)Ho	0.016485089034501514	0.1875
dlPFC	24	(Fy)Hy	0.0002516991962193358	0.0625
dlPFC	24	(Fy)Ho		0.0625
dlPFC	24	(Ho)Fy	0.013286180754227552	0.0625
dlPFC	24	(Ho)Fo		0.125
dlPFC	24	(Hy)Fy	0.026396450167735237	0.0625
dlPFC	24	(Hy)Fo		0.1875
dlPFC	25	(Fo)Hy		0.1875
dlPFC	25	(Fo)Ho		0.0
dlPFC	25	(Fy)Hy	0.04984090046215548	0.0
dlPFC	25	(Fy)Ho		0.0
dlPFC	25	(Ho)Fy		0.0
dlPFC	25	(Ho)Fo		0.0625
dlPFC	25	(Hy)Fy		0.0625
dlPFC	25	(Hy)Fo		0.0625
dlPFC	26	(Fo)Hy		0.0
dlPFC	26	(Fo)Ho		0.0625
dlPFC	26	(Fy)Hy	0.0022430986863859483	0.125
dlPFC	26	(Fy)Ho		0.0625
dlPFC	26	(Ho)Fy		0.0625
dlPFC	26	(Ho)Fo		0.0625
dlPFC	26	(Hy)Fy		0.0
dlPFC	26	(Hy)Fo		0.0
dlPFC	27	(Fo)Hy		0.0625
dlPFC	27	(Fo)Ho		0.25
dlPFC	27	(Fy)Hy		0.0625
dlPFC	27	(Fy)Ho		0.0
dlPFC	27	(Ho)Fy		0.125
dlPFC	27	(Ho)Fo	0.056050396628499435	0.125
dlPFC	27	(Hy)Fy	0.028480158677663042	0.25
dlPFC	27	(Hy)Fo		0.25
dlPFC	28	(Fo)Hy	0.0379126708863286	0.125
dlPFC	28	(Fo)Ho		0.0
dlPFC	28	(Fy)Hy		0.0
dlPFC	28	(Fy)Ho		0.0
dlPFC	28	(Ho)Fy	0.009262252289552584	0.0625
dlPFC	28	(Ho)Fo		0.0
dlPFC	28	(Hy)Fy		0.0625
dlPFC	28	(Hy)Fo	0.02921314100095987	0.0
dlPFC	29	(Fo)Hy	0.015585057750331366	0.0
dlPFC	29	(Fo)Ho		0.0
dlPFC	29	(Fy)Hy		0.125
dlPFC	29	(Fy)Ho		0.125
dlPFC	29	(Ho)Fy	0.04579416234129566	0.0
dlPFC	29	(Ho)Fo		0.0
dlPFC	29	(Hy)Fy	0.001756418298293795	0.0625
dlPFC	29	(Hy)Fo	0.049362855094027186	0.125
dlPFC	30	(Fo)Hy	0.022035046823593894	0.0
dlPFC	30	(Fo)Ho		0.125
dlPFC	30	(Fy)Hy	0.02193533500867402	0.1875
dlPFC	30	(Fy)Ho		0.125
